id	text
en_000177	"""这些学生的程序并不可靠。材料中需要提到他们使用的是哪种材料。是否只有减少到ISM的""""样品""。他们还需要知道在杯子里要倒多少醋。材料中也那不包括在控制组中。这是_一个居中的职位或任何实验。他们的学生变量未被选中。他们还只包括试验""。"
en_000178	我需要知道添加到每个样品中的醋的量，这必须是相同的复制实验。
en_000179	为了复制实验，我需要知道的额外信息是他们使用的是哪种样品。在步骤_1中，它告诉我确定四个不同样品的质量，但没有告诉我是哪一种。在第2步中，它告诉我将醋倒入每个容器中，但没有告诉我容器的大小或类型。在24小时后从容器中取出样品后，我需要找到每个样品的质量。第6步，但他们没有告诉我从污泥中减去最终的质量。
en_000180	该小组需要添加_什么标签，因为
en_000181	首先，我说你需要在做任何事情之前得到所有的材料。我们用_什么来获得4种不同材料的质量，在等待结果的时候，我们会把4个容器放在哪里。
en_000182	首先，你需要确切地知道在每个相同的容器中要倒入多少醋。你还需要知道容器的尺寸和材料是_什么。最后，他们应该告诉你把容器放在哪里，如放在阳光下，放在干燥、寒冷的地方等。
en_000183	-在步骤_1中，我们需要知道什么样品。它应该列出4种类型的岩石。^p -在第4步中，应给出样品应冲洗多长时间的时间量。^p -在第6步中，应该说要修正每个样品的新质量。
en_000184	该程序不清楚，他们需要说出样品名称，因为我们不知道它是_什么。此外，他们还需要说为什么要在把它放入醋中之前测量四个不同样品的质量。最后，他们应该重复实验几次，以便看到差异，也许他们应该把样品放在容器里更长时间，以便看到结果。
en_000185	我们需要在整个实验过程中进行观察，也许要重复实验，看看是否有_什么变化。也可以尝试另一个样品。
en_000186	这个实验缺少几个关于实验过程的信息。例如，没有描述添加到容器中的醋的量。确定质量的方法以及_四种样品材料，在程序信息中没有具体说明。
en_000187	1.我得知道我得把它放在什么样的地方24小时。(温度) ^p 2.我必须知道使用什么样的木材，如果有任何具体的。^p 3.另外，在第6步中，它没有说我要用什么来确定岩石、塑料和木材的质量。
en_000188	为了复制这个实验，你需要知道取的是_什么样品，样品应该有多大，容器应该有多大，以及每个样品上要用多少醋。
en_000189	在这个小组的程序中，_一些额外的信息应该是标签的名称是什么。
en_000190	你需要的其他信息是_一个对照，看看没有醋的质量会发生什么。你还需要知道容器的大小以及你将使用多少醋。
en_000191	为了复制这个实验，我认为需要的信息是起始行、终止质量和质量的差异。我认为额外的信息是在整个过程中结构是如何变化的。如果你要记录这些数据，因为这个过程将是成功的，可以看到_四个样品的质量差异。
en_000192	我认为他们应该多做_一次项目，大概再做两次，看看他们的项目是否正确，他们还应该写出结论，并把它放在图表上。
en_000193	"""在程序中，你需要加上石头/岩石/塑料在加入醋后开始变化的时间。他们必须解释他们_什么时候会发生变化，或者每一种变化的时间：大理石、石灰石、木材和塑料。在程序中，只解释了 ""24小时后""，但他们没有写下每个人的时间差，只写了总时间。"
en_000194	在阅读了该小组的程序后，我又找到了两件额外的资料，这样我就可以重复实验了。我需要知道自变量、因变量以及在每个独立的容器中倒入多少醋。
en_000195	在阅读了该小组的程序后，你需要复制该实验的_一个额外信息是四个不同的样品是什么。你需要知道的另一件事是你应该在每个样品中放入多少醋。你需要的最后一项额外信息是每个样品应该有多大。
en_000196	为了复制这个实验，我需要的额外信息是容器的质量，因为如果你把物质和样品放在_一起，为了找到只有样品的质量，你需要减去容器的质量。此外，有必要知道在样品中混入多少醋。我还需要知道在等待24小时时，将样品放在什么类型的环境中。最后，我需要知道把样品放在什么类型的容器中，因为它可能对样品的反应有影响。
en_000197	为了复制这个实验，进行实验的人应该以不同的方式做几件事。首先，他们应该说明他们使用的是_什么材料，第二，他们应该有一个固定的测量方法，即在每个容器中倒入多少醋，第三，他们应该说明你必须找到开始和结束质量的差异。
en_000198	需要知道在每个容器中放多少醋，你要如何得到样品的质量，以及他们要如何计算差值，这些都应该包括在学生的程序中。
en_000199	为了复制实验，你需要知道所使用的词的种类。你还需要知道你必须在蒸馏水中冲洗样品多长时间。  容器的大小也是至关重要的，这样你就会知道应该使用多少醋。
en_000200	为了复制这个实验，你需要的其他信息是让该小组解释如何确定材料的质量，找出起始质量是_什么，更具体地解释如何将材料放在不同的容器中以减少混乱，并解释你如何找到最终质量和质量差异。
en_000201	你将需要更多的大理石、石灰石、木材和塑料。
en_000202	你将需要样品所处的醋量。他们在其中冲洗的水的数量，以及每个样品的数量。
en_000203	我不知道复制是_什么意思，所以我不知道如何回答这个问题。
en_000204	首先，它没有说明倒入_四个容器中的醋的量。接下来，它没有说如何让样品放置并干燥30分钟，也许他们需要一个盖子，但我们从这些信息中不知道。此外，还有一个关于他们如何确定质量的信息。
en_000205	在该小组的程序中，需要做的_三件事是告诉大家应该在容器中倒入多少醋，应该加入多少样品，以及容器在24小时内被放置在什么条件下。
en_000206	"""_1.你使用什么样的""""材料样品""。2.我们应该在容器里放多少醋。3.他们应该更清楚地说明如何冲洗每个样品。"""
